,date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC)
,41600.354166666664,N/A,N/A,25.14,1.64
,41600.375,N/A,N/A,54.0,1.69
,41600.395833333336,N/A,N/A,74.14,2.2
,41600.416666666664,N/A,N/A,90.14,2.71
,41600.4375,N/A,N/A,116.36,3.43
,41600.458333333336,N/A,N/A,135.86,4.04
,41600.479166666664,N/A,N/A,227.0,4.81
,41600.5,N/A,N/A,174.64,5.58
,41600.520833333336,N/A,N/A,227.86,6.04
,41600.541666666664,N/A,N/A,256.93,6.71
,41600.5625,N/A,N/A,257.57,7.01
,41600.583333333336,N/A,N/A,216.07,6.86
,41600.604166666664,N/A,N/A,185.14,6.96
,41600.625,N/A,N/A,131.29,6.71
,41600.645833333336,N/A,N/A,75.71,6.45
,41600.666666666664,N/A,N/A,23.43,6.04
,41600.6875,N/A,N/A,-1.29,5.43
,41600.708333333336,N/A,N/A,-3.86,4.71
,41600.729166666664,N/A,N/A,-2.43,4.71
,41600.75,N/A,N/A,-1.57,4.86
,41600.770833333336,N/A,N/A,-2.71,4.71
,41600.791666666664,N/A,N/A,-3.0,4.45
,41600.8125,N/A,N/A,-2.43,4.51
,41600.833333333336,N/A,N/A,-3.57,4.35
,41600.854166666664,N/A,N/A,-5.0,3.89
,41600.875,N/A,N/A,-4.71,3.74
,41600.895833333336,N/A,N/A,-4.71,3.64
,41600.916666666664,N/A,N/A,-4.71,3.28
,41600.9375,N/A,N/A,-4.71,3.07
,41600.958333333336,N/A,N/A,-4.43,2.87
,41600.979166666664,N/A,N/A,-4.71,2.82
,41601.0,N/A,N/A,-4.43,2.61
,41601.020833333336,N/A,N/A,-4.14,2.66
,41601.041666666664,N/A,N/A,-4.14,2.82
,41601.0625,N/A,N/A,-2.14,3.33
,41601.083333333336,N/A,N/A,-2.43,3.79
,41601.104166666664,N/A,N/A,-3.29,4.04
,41601.125,N/A,N/A,-4.14,3.94
,41601.145833333336,N/A,N/A,-3.86,3.79
,41601.166666666664,N/A,N/A,-4.43,3.43
,41601.1875,N/A,N/A,-4.43,2.92
,41601.208333333336,N/A,N/A,-4.71,2.56
,41601.229166666664,N/A,N/A,-3.29,2.36
,41601.25,N/A,N/A,-4.43,2.15
,41601.270833333336,N/A,N/A,-4.71,2.15
,41601.291666666664,N/A,N/A,-4.71,1.95
,41601.3125,N/A,N/A,-3.57,1.64
,41601.333333333336,N/A,N/A,6.43,1.54
,41601.354166666664,N/A,N/A,49.0,1.64
,41601.375,N/A,N/A,122.86,2.15
,41601.395833333336,N/A,N/A,144.0,2.71
,41601.416666666664,N/A,N/A,220.14,3.43
,41601.4375,N/A,N/A,264.86,4.1
,41601.458333333336,N/A,N/A,298.3,4.71
,41601.479166666664,N/A,N/A,317.1,5.48
,41601.5,N/A,N/A,295.4,6.35
,41601.520833333336,N/A,N/A,326.3,6.66
,41601.541666666664,N/A,N/A,278.43,6.66
,41601.5625,N/A,N/A,286.29,6.55
,41601.583333333336,N/A,N/A,130.21,6.14
,41601.604166666664,N/A,N/A,106.07,6.14
,41601.625,N/A,N/A,65.57,6.04
,41601.645833333336,N/A,N/A,28.86,5.89
,41601.666666666664,N/A,N/A,10.36,5.58
,41601.6875,N/A,N/A,-1.29,5.12
,41601.708333333336,N/A,N/A,-4.43,4.3
,41601.729166666664,N/A,N/A,-1.86,3.74
,41601.75,N/A,N/A,-0.71,3.69
,41601.770833333336,N/A,N/A,-1.29,3.99
,41601.791666666664,N/A,N/A,-1.0,4.2
,41601.8125,N/A,N/A,-1.0,4.35
,41601.833333333336,N/A,N/A,-2.14,4.45
,41601.854166666664,N/A,N/A,-1.57,4.51
,41601.875,N/A,N/A,-2.43,4.3
,41601.895833333336,N/A,N/A,-1.86,4.1
,41601.916666666664,N/A,N/A,-1.86,4.1
,41601.9375,N/A,N/A,-1.57,4.1
,41601.958333333336,N/A,N/A,-1.0,4.04
,41601.979166666664,N/A,N/A,-1.57,3.99
,41602.0,N/A,N/A,-1.0,3.94
,41602.020833333336,N/A,N/A,-0.71,3.99
,41602.041666666664,N/A,N/A,-0.71,3.99
,41602.0625,N/A,N/A,-1.86,3.94
,41602.083333333336,N/A,N/A,-1.29,3.89
,41602.104166666664,N/A,N/A,-1.29,3.94
,41602.125,N/A,N/A,-0.71,3.99
,41602.145833333336,N/A,N/A,-0.71,4.1
,41602.166666666664,N/A,N/A,-0.71,4.04
,41602.1875,N/A,N/A,-1.29,4.04
,41602.208333333336,N/A,N/A,-1.57,3.89
,41602.229166666664,N/A,N/A,-0.43,3.89
,41602.25,N/A,N/A,-0.71,4.1
,41602.270833333336,N/A,N/A,-0.71,4.15
,41602.291666666664,N/A,N/A,-0.71,4.15
,41602.3125,N/A,N/A,-0.14,4.15
,41602.333333333336,N/A,N/A,4.21,4.2
,41602.354166666664,N/A,N/A,21.86,4.35
,41602.375,N/A,N/A,54.64,4.66
,41602.395833333336,N/A,N/A,69.43,4.92
,41602.416666666664,N/A,N/A,82.5,5.38
,41602.4375,N/A,N/A,94.5,5.58
,41602.458333333336,N/A,N/A,127.79,5.89
,41602.479166666664,N/A,N/A,151.0,6.35
,41602.5,N/A,N/A,127.43,6.66
,41602.520833333336,N/A,N/A,76.14,6.76
,41602.541666666664,N/A,N/A,138.93,7.12
,41602.5625,N/A,N/A,86.64,7.22
,41602.583333333336,N/A,N/A,90.86,7.27
,41602.604166666664,N/A,N/A,31.21,6.86
,41602.625,N/A,N/A,46.14,6.45
,41602.645833333336,N/A,N/A,12.29,6.5
,41602.666666666664,N/A,N/A,6.64,6.5
,41602.6875,N/A,N/A,-1.0,6.5
,41602.708333333336,N/A,N/A,-1.86,6.5
,41602.729166666664,N/A,N/A,-1.86,6.5
,41602.75,N/A,N/A,-1.29,6.45
,41602.770833333336,N/A,N/A,-1.0,6.45
,41602.791666666664,N/A,N/A,-1.29,6.45
,41602.8125,N/A,N/A,-1.57,6.3
,41602.833333333336,N/A,N/A,-2.71,5.99
,41602.854166666664,N/A,N/A,-4.43,5.53
,41602.875,N/A,N/A,-4.71,5.02
,41602.895833333336,N/A,N/A,-5.29,4.3
,41602.916666666664,N/A,N/A,-5.0,3.69
,41602.9375,N/A,N/A,-3.86,3.53
,41602.958333333336,N/A,N/A,-1.57,3.74
,41602.979166666664,N/A,N/A,-1.0,3.94
,41603.0,N/A,N/A,-1.57,4.1
,41603.020833333336,N/A,N/A,-4.71,3.84
,41603.041666666664,N/A,N/A,-3.0,3.43
,41603.0625,N/A,N/A,-1.57,3.33
,41603.083333333336,N/A,N/A,-1.29,3.69
,41603.104166666664,N/A,N/A,-1.29,3.94
,41603.125,N/A,N/A,-1.86,3.99
,41603.145833333336,N/A,N/A,-2.71,3.79
,41603.166666666664,N/A,N/A,-1.86,3.69
,41603.1875,N/A,N/A,-1.86,3.74
,41603.208333333336,N/A,N/A,-1.0,3.69
,41603.229166666664,N/A,N/A,-1.0,3.74
,41603.25,N/A,N/A,-1.29,3.69
,41603.270833333336,N/A,N/A,-1.0,3.74
,41603.291666666664,N/A,N/A,-1.57,3.69
,41603.3125,N/A,N/A,-1.0,3.64
,41603.333333333336,N/A,N/A,4.86,3.64
,41603.354166666664,N/A,N/A,24.29,3.69
,41603.375,N/A,N/A,41.21,3.94
,41603.395833333336,N/A,N/A,74.79,4.15
,41603.416666666664,N/A,N/A,117.0,4.45
,41603.4375,N/A,N/A,129.79,4.86
,41603.458333333336,N/A,N/A,139.43,5.12
,41603.479166666664,N/A,N/A,153.36,5.43
,41603.5,N/A,N/A,134.71,5.48
,41603.520833333336,N/A,N/A,132.57,5.63
,41603.541666666664,N/A,N/A,146.21,5.73
,41603.5625,N/A,N/A,157.64,5.94
,41603.583333333336,N/A,N/A,128.5,5.99
,41603.604166666664,N/A,N/A,146.93,6.14
,41603.625,N/A,N/A,64.86,6.04
,41603.645833333336,N/A,N/A,31.86,5.84
,41603.666666666664,N/A,N/A,9.5,5.63
,41603.6875,N/A,N/A,0.14,5.32
,41603.708333333336,N/A,N/A,-2.14,5.02
,41603.729166666664,N/A,N/A,-1.29,5.02
,41603.75,N/A,N/A,-1.29,5.07
,41603.770833333336,N/A,N/A,-1.29,5.07
,41603.791666666664,N/A,N/A,-1.29,5.02
,41603.8125,N/A,N/A,-1.29,4.97
,41603.833333333336,N/A,N/A,-1.0,4.86
,41603.854166666664,N/A,N/A,-1.0,4.81
,41603.875,N/A,N/A,-1.0,4.81
,41603.895833333336,N/A,N/A,-1.57,4.71
,41603.916666666664,N/A,N/A,-1.0,4.61
,41603.9375,N/A,N/A,-2.43,4.51
,41603.958333333336,N/A,N/A,-1.0,4.25
,41603.979166666664,N/A,N/A,-1.57,4.1
,41604.0,N/A,N/A,-2.14,3.89
,41604.020833333336,N/A,N/A,-1.29,3.74
,41604.041666666664,N/A,N/A,-1.0,3.69
,41604.0625,N/A,N/A,-1.0,3.64
,41604.083333333336,N/A,N/A,-1.0,3.58
,41604.104166666664,N/A,N/A,-1.0,3.53
,41604.125,N/A,N/A,-2.43,3.33
,41604.145833333336,N/A,N/A,-2.71,2.71
,41604.166666666664,N/A,N/A,-2.14,2.05
,41604.1875,N/A,N/A,-4.43,1.43
,41604.208333333336,N/A,N/A,-4.71,1.02
,41604.229166666664,N/A,N/A,-4.71,0.92
,41604.25,N/A,N/A,-5.0,0.67
,41604.270833333336,N/A,N/A,-4.71,0.31
,41604.291666666664,N/A,N/A,-4.71,0.2
,41604.3125,N/A,N/A,-3.86,0.1
,41604.333333333336,N/A,N/A,3.29,-0.15
,41604.354166666664,N/A,N/A,33.43,-0.41
,41604.375,N/A,N/A,95.36,0.15
,41604.395833333336,N/A,N/A,149.0,1.33
,41604.416666666664,N/A,N/A,191.64,1.79
,41604.4375,N/A,N/A,240.57,2.61
,41604.458333333336,N/A,N/A,290.36,3.53
,41604.479166666664,N/A,N/A,289.07,4.1
,41604.5,N/A,N/A,290.43,4.81
,41604.520833333336,-1.413927893,2.0,309.7,5.27
,41604.541666666664,-0.967637771,1.0,266.07,5.63
,41604.5625,1.249557898,0.0,218.64,5.89
,41604.583333333336,0.336965214,0.0,204.0,6.09
,41604.604166666664,-0.257393965,1.0,166.86,6.2
,41604.625,0.196991699,2.0,117.71,6.14
,41604.645833333336,-0.182404753,1.0,76.93,6.25
,41604.666666666664,-0.136245192,1.0,22.71,5.79
,41604.6875,-0.0724,2.0,0.43,4.92
,41604.708333333336,0.768951849,1.0,-1.0,4.81
,41604.729166666664,0.307441241,1.0,-0.71,4.92
,41604.75,0.881744718,0.0,-0.71,4.92
,41604.770833333336,0.932806619,0.0,-0.71,4.92
,41604.791666666664,0.471376553,0.0,-1.0,4.97
,41604.8125,0.351848068,0.0,-1.0,4.97
,41604.833333333336,0.95252594,1.0,-0.71,4.97
,41604.854166666664,1.716621289,0.0,-0.71,5.17
,41604.875,0.969885531,0.0,-0.71,5.32
,41604.895833333336,-0.387165137,1.0,-0.71,5.22
,41604.916666666664,0.596035229,0.0,-0.71,5.07
,41604.9375,1.578509956,0.0,-0.43,5.02
,41604.958333333336,1.068714435,0.0,-0.43,4.97
,41604.979166666664,0.411054603,1.0,-0.43,5.02
,41605.0,2.904622748,0.0,-0.43,5.07
,41605.020833333336,1.684636364,0.0,-0.43,4.97
,41605.041666666664,0.384386707,1.0,-0.43,5.02
,41605.0625,0.437666094,0.0,-0.14,5.02
,41605.083333333336,-0.465967941,2.0,-0.71,5.02
,41605.104166666664,0.866008115,0.0,-0.43,4.97
,41605.125,1.639121879,1.0,-0.71,5.02
,41605.145833333336,2.481916401,0.0,-1.29,4.81
,41605.166666666664,0.41113006,1.0,-0.43,4.76
,41605.1875,0.849529424,1.0,-0.14,4.61
,41605.208333333336,1.372483592,1.0,0.14,4.71
,41605.229166666664,3.046172706,0.0,0.14,5.02
,41605.25,-1.360085327,1.0,-0.14,5.27
,41605.270833333336,2.194231146,0.0,-0.43,5.58
,41605.291666666664,5.331909206,0.0,-0.71,5.89
,41605.3125,7.948344268,0.0,-0.43,6.14
,41605.333333333336,2.2958882,0.0,1.86,6.2
,41605.354166666664,1.02433845,1.0,10.5,6.3
,41605.375,1.22969859,0.0,34.71,6.5
,41605.395833333336,0.360114965,1.0,33.29,6.71
,41605.416666666664,-0.248271238,1.0,71.64,6.96
,41605.4375,3.3006402,1.0,75.29,7.32
,41605.458333333336,0.332184897,1.0,46.79,7.58
,41605.479166666664,-0.119773048,0.0,85.0,7.73
,41605.5,-0.439492843,2.0,111.07,8.04
,41605.520833333336,2.024110245,1.0,139.64,8.4
,41605.541666666664,1.632786376,1.0,154.36,8.76
,41605.5625,-0.723296437,1.0,100.14,8.91
,41605.583333333336,0.676532777,0.0,75.21,8.96
,41605.604166666664,0.334474775,0.0,70.5,9.11
,41605.625,0.290095044,0.0,33.93,9.22
,41605.645833333336,0.427919572,0.0,23.21,9.27
,41605.666666666664,0.25451265,0.0,8.93,9.22
,41605.6875,0.207392359,0.0,1.29,9.11
,41605.708333333336,0.136375366,1.0,-0.14,9.06
,41605.729166666664,0.252893112,1.0,-0.71,8.96
,41605.75,-0.632901019,1.0,-0.71,8.7
,41605.770833333336,-0.224422332,2.0,-0.43,8.65
,41605.791666666664,0.644271289,2.0,-0.43,8.6
,41605.8125,5.506368833,0.0,-0.43,8.45
,41605.833333333336,0.0797,2.0,-0.43,8.45
,41605.854166666664,1.93393204,0.0,-0.43,8.4
,41605.875,-3.673946987,1.0,-0.14,8.45
,41605.895833333336,2.595975999,0.0,-0.43,8.6
,41605.916666666664,1.069791056,0.0,-0.71,8.6
,41605.9375,0.0631,2.0,-0.71,8.5
,41605.958333333336,2.48550459,0.0,-0.43,8.55
,41605.979166666664,0.719709843,1.0,-0.71,8.55
,41606.0,0.782576437,1.0,-0.43,8.45
,41606.020833333336,0.431213207,0.0,-0.43,8.4
,41606.041666666664,0.277278624,2.0,-0.14,8.35
,41606.0625,-0.635964479,1.0,-0.43,8.4
,41606.083333333336,1.577354761,0.0,-0.43,8.4
,41606.104166666664,1.659330257,0.0,-0.43,8.4
,41606.125,2.211397391,0.0,-0.43,8.45
,41606.145833333336,2.016898621,0.0,-0.43,8.45
,41606.166666666664,1.323889454,0.0,-0.71,8.4
,41606.1875,1.246273281,0.0,-0.43,8.35
,41606.208333333336,1.56013577,0.0,-0.43,8.24
,41606.229166666664,2.079125943,0.0,-0.43,8.19
,41606.25,1.427761884,0.0,-0.43,8.14
,41606.270833333336,0.939564529,0.0,-0.43,8.09
,41606.291666666664,1.884832239,0.0,-0.43,7.99
,41606.3125,2.086522128,0.0,-0.43,7.99
,41606.333333333336,2.3628279,0.0,1.86,7.94
,41606.354166666664,2.10729962,1.0,12.71,7.88
,41606.375,1.275777593,0.0,15.64,7.88
,41606.395833333336,2.212018259,0.0,12.21,7.83
,41606.416666666664,0.495906541,2.0,25.5,7.78
,41606.4375,0.714427057,0.0,42.71,7.83
,41606.458333333336,1.273603516,0.0,46.86,7.94
,41606.479166666664,0.865203853,0.0,50.36,7.99
,41606.5,1.209234427,0.0,50.57,8.09
,41606.520833333336,-2.560335585,2.0,45.14,8.19
,41606.541666666664,2.272065431,1.0,59.14,8.45
,41606.5625,-0.623452187,1.0,59.57,8.7
,41606.583333333336,1.726686864,2.0,59.14,8.76
,41606.604166666664,-0.855579468,2.0,37.43,8.6
,41606.625,1.32001229,0.0,24.14,8.5
,41606.645833333336,1.778073894,0.0,12.14,8.24
,41606.666666666664,1.24536884,0.0,5.21,8.09
,41606.6875,-0.446143386,1.0,0.14,7.94
,41606.708333333336,0.654499198,1.0,-0.71,7.83
,41606.729166666664,1.450967709,0.0,-0.71,7.73
,41606.75,1.302705606,0.0,-0.71,7.58
,41606.770833333336,0.978353904,0.0,-0.71,7.48
,41606.791666666664,2.049228544,0.0,-0.71,7.42
,41606.8125,2.087430811,0.0,-0.71,7.37
,41606.833333333336,0.339525209,2.0,-0.71,7.37
,41606.854166666664,-0.174028039,2.0,-0.71,7.32
,41606.875,0.806410909,1.0,-0.71,7.22
,41606.895833333336,0.570520334,0.0,-0.71,7.17
,41606.916666666664,1.043461068,0.0,-0.71,7.17
,41606.9375,1.240812321,0.0,-0.71,7.07
,41606.958333333336,0.69976385,0.0,-0.71,7.01
,41606.979166666664,1.436361201,1.0,-0.71,7.01
,41607.0,5.275951966,0.0,-0.71,6.96
,41607.020833333336,0.515329466,1.0,-0.43,6.96
,41607.041666666664,-0.939060573,2.0,-0.71,6.86
,41607.0625,0.367439437,1.0,-0.71,6.81
,41607.083333333336,-2.791604276,1.0,-0.71,6.66
,41607.104166666664,-0.517125894,2.0,-0.43,6.6
,41607.125,11.27714003,0.0,-0.14,6.71
,41607.145833333336,4.090792456,0.0,-0.71,7.48
,41607.166666666664,2.879948387,0.0,-1.0,7.58
,41607.1875,3.150266748,1.0,-1.0,7.63
,41607.208333333336,-2.059910933,1.0,-0.71,7.53
,41607.229166666664,1.348415896,0.0,-0.71,7.32
,41607.25,-2.309813409,1.0,-0.71,7.12
,41607.270833333336,3.251205817,0.0,-0.43,7.12
,41607.291666666664,5.753853088,0.0,-0.43,7.12
,41607.3125,2.056119225,0.0,-0.43,7.42
,41607.333333333336,0.5964197,0.0,1.29,7.53
,41607.354166666664,2.233348991,0.0,8.86,7.68
,41607.375,2.560431089,0.0,26.36,7.88
,41607.395833333336,3.796815837,1.0,74.79,8.04
,41607.416666666664,4.067936703,1.0,61.93,8.24
,41607.4375,-0.136729466,2.0,64.14,8.29
,41607.458333333336,1.993717557,0.0,118.07,8.4
,41607.479166666664,N/A,N/A,130.64,8.6
,41607.5,N/A,N/A,137.86,8.7
,41607.520833333336,0.894327993,0.0,239.57,9.11
,41607.541666666664,1.774904503,0.0,105.79,9.16
,41607.5625,2.662097922,0.0,70.79,9.11
,41607.583333333336,1.757719552,0.0,44.14,9.11
,41607.604166666664,2.211099455,0.0,28.29,9.22
,41607.625,1.72577998,0.0,16.57,9.11
,41607.645833333336,1.497793271,0.0,9.21,9.01
,41607.666666666664,1.60868678,1.0,-0.71,8.96
,41607.6875,4.17400785,1.0,-3.0,8.86
,41607.708333333336,2.793085442,0.0,-3.57,8.5
,41607.729166666664,1.872972642,0.0,-3.57,8.14
,41607.75,1.059638837,0.0,-1.57,7.88
,41607.770833333336,1.21072191,0.0,-1.57,7.68
,41607.791666666664,2.521133486,1.0,-1.57,7.73
,41607.8125,2.903004228,0.0,-2.43,7.63
,41607.833333333336,1.171524848,0.0,-3.0,7.27
,41607.854166666664,2.48836595,0.0,-3.57,7.27
,41607.875,1.65340841,0.0,-4.43,7.12
,41607.895833333336,1.504864024,0.0,-4.43,6.76
,41607.916666666664,1.644227775,0.0,-5.0,6.66
,41607.9375,1.442789374,1.0,-5.29,6.35
,41607.958333333336,2.991188624,0.0,-5.0,6.4
,41607.979166666664,1.86933135,0.0,-5.0,6.35
,41608.0,1.588730869,0.0,-5.0,6.2
,41608.020833333336,2.430112311,0.0,-4.71,6.09
,41608.041666666664,2.1076025,0.0,-5.0,5.99
,41608.0625,1.69681878,0.0,-4.71,5.89
,41608.083333333336,0.903654623,0.0,-3.0,5.89
,41608.104166666664,1.082008455,0.0,-4.43,5.99
,41608.125,2.033978978,0.0,-5.0,5.68
,41608.145833333336,2.062410138,0.0,-4.43,5.38
,41608.166666666664,1.268645016,0.0,-4.71,5.32
,41608.1875,1.872166892,0.0,-4.71,5.17
,41608.208333333336,1.266493668,0.0,-4.71,5.12
,41608.229166666664,1.790163957,0.0,-3.0,5.12
,41608.25,1.738656351,0.0,-1.57,5.32
,41608.270833333336,1.28822979,0.0,-1.0,5.38
,41608.291666666664,0.975814945,1.0,-1.0,5.43
,41608.3125,1.081383229,0.0,-2.14,5.27
,41608.333333333336,1.262620567,0.0,2.71,4.81
,41608.354166666664,1.38415177,0.0,31.64,4.71
,41608.375,1.904264872,0.0,27.57,4.81
,41608.395833333336,0.81226715,0.0,69.29,5.12
,41608.416666666664,0.324920287,1.0,113.43,5.38
,41608.4375,-0.411979901,0.0,104.79,5.53
,41608.458333333336,2.054924914,1.0,111.93,5.73
,41608.479166666664,1.44723899,1.0,121.29,6.14
,41608.5,0.574630249,0.0,142.57,6.3
,41608.520833333336,1.242931377,1.0,137.07,6.6
,41608.541666666664,0.73220322,0.0,179.93,6.91
,41608.5625,-0.997070013,1.0,183.79,7.27
,41608.583333333336,-0.30137311,1.0,88.36,7.22
,41608.604166666664,0.649824895,0.0,52.43,7.22
,41608.625,0.757069312,1.0,23.86,7.22
,41608.645833333336,1.739968574,0.0,15.36,7.12
,41608.666666666664,1.40329999,1.0,5.71,6.81
,41608.6875,1.69255114,1.0,-0.14,6.4
,41608.708333333336,-0.754798277,1.0,-2.14,5.94
,41608.729166666664,0.748568541,1.0,-1.86,5.58
,41608.75,2.523358425,0.0,-1.57,5.38
,41608.770833333336,2.033526077,0.0,-1.0,5.58
,41608.791666666664,0.84693717,1.0,-3.57,5.53
,41608.8125,3.28887663,0.0,-1.57,5.22
,41608.833333333336,1.922980145,0.0,-3.0,5.12
,41608.854166666664,-0.406445955,1.0,-5.0,4.51
,41608.875,0.591821534,0.0,-4.71,3.89
,41608.895833333336,1.161216936,1.0,-4.71,3.69
,41608.916666666664,3.029859579,1.0,-5.0,3.23
,41608.9375,0.698905712,1.0,-4.71,2.66
,41608.958333333336,1.210127575,1.0,-3.86,2.41
,41608.979166666664,-1.107007689,1.0,-1.57,2.05
,41609.0,1.208756188,0.0,-2.71,2.15
,41609.020833333336,0.0751,2.0,-3.86,2.3
,41609.041666666664,-2.930729183,2.0,-4.43,2.05
,41609.0625,-6.065722676,1.0,-4.43,0.87
,41609.083333333336,-0.485473046,1.0,-4.71,0.82
,41609.104166666664,0.141278734,2.0,-3.57,0.51
,41609.125,2.425683248,1.0,-3.0,0.51
,41609.145833333336,-0.695024026,1.0,-3.86,0.0
,41609.166666666664,-1.866041333,1.0,-0.71,0.05
,41609.1875,-2.574637713,1.0,0.14,0.0
,41609.208333333336,7.369142036,1.0,0.43,0.1
,41609.229166666664,1.562561389,2.0,0.64,0.41
,41609.25,9.778635244,1.0,0.64,1.02
,41609.270833333336,8.781529555,1.0,0.57,1.33
,41609.291666666664,-0.0184,2.0,0.86,1.59
,41609.3125,8.663686544,1.0,0.71,2.2
,41609.333333333336,-0.0602,2.0,1.43,2.76
,41609.354166666664,-4.810414598,1.0,8.21,3.07
,41609.375,10.46454568,0.0,21.07,4.25
,41609.395833333336,13.91794882,0.0,29.79,5.32
,41609.416666666664,8.593372104,0.0,33.5,6.09
,41609.4375,6.781762831,0.0,43.93,6.5
,41609.458333333336,3.407458348,0.0,55.36,6.81
,41609.479166666664,2.105338916,0.0,72.64,7.07
,41609.5,4.580355143,1.0,87.5,7.37
,41609.520833333336,0.894643209,0.0,103.79,7.73
,41609.541666666664,0.368662206,1.0,86.86,7.94
,41609.5625,0.57935036,0.0,99.0,8.09
,41609.583333333336,1.290590282,0.0,88.93,8.24
,41609.604166666664,0.760216545,1.0,68.93,8.29
,41609.625,0.74027549,0.0,39.29,8.35
,41609.645833333336,0.611214305,1.0,20.36,8.24
,41609.666666666664,0.349031535,1.0,6.36,8.09
,41609.6875,0.609930615,1.0,-1.0,7.58
,41609.708333333336,0.712184552,1.0,-1.86,7.17
,41609.729166666664,-2.131458759,2.0,-3.29,6.91
,41609.75,-1.441294788,1.0,-3.57,6.4
,41609.770833333336,0.430344724,0.0,-0.43,6.5
,41609.791666666664,-2.045939168,1.0,-2.14,6.76
,41609.8125,-1.248500952,1.0,-5.29,6.2
,41609.833333333336,1.210933513,1.0,-1.29,5.99
,41609.854166666664,-1.835442296,1.0,-0.71,5.38
,41609.875,0.354396053,0.0,-0.43,5.43
,41609.895833333336,1.600538438,1.0,-0.43,5.17
,41609.916666666664,-1.088893057,2.0,-0.14,5.17
,41609.9375,0.833024566,1.0,-0.14,5.68
,41609.958333333336,-1.534988168,1.0,-0.71,5.73
,41609.979166666664,-0.341856445,2.0,-0.71,5.89
,41610.0,1.609754225,0.0,-0.71,5.89
,41610.020833333336,1.994142233,0.0,-0.71,6.04
,41610.041666666664,-0.722675261,1.0,-0.71,6.14
,41610.0625,1.545076205,1.0,-0.71,6.04
,41610.083333333336,-0.473750044,0.0,-0.71,5.94
,41610.104166666664,2.172488388,0.0,-0.71,6.04
,41610.125,-1.1680813,1.0,-0.71,6.14
,41610.145833333336,1.955721061,1.0,-0.71,6.2
,41610.166666666664,1.110879997,1.0,-0.71,6.2
,41610.1875,1.016191269,1.0,-0.71,6.14
,41610.208333333336,1.523722256,1.0,-0.71,6.2
,41610.229166666664,2.657488237,1.0,-0.43,6.14
,41610.25,4.415823945,1.0,-0.71,6.25
,41610.270833333336,1.048763715,1.0,-0.71,6.45
,41610.291666666664,1.44006261,1.0,-0.71,6.35
,41610.3125,2.949588158,0.0,-0.43,6.35
,41610.333333333336,2.543326399,0.0,3.21,6.3
,41610.354166666664,1.814469933,0.0,15.14,6.2
,41610.375,0.755498486,1.0,46.86,6.3
,41610.395833333336,5.211744045,0.0,77.43,6.6
,41610.416666666664,5.552611119,0.0,104.93,7.12
,41610.4375,7.757470523,0.0,111.71,7.63
,41610.458333333336,3.145825562,0.0,116.21,7.88
,41610.479166666664,1.900390922,0.0,124.57,8.14
,41610.5,0.174389807,2.0,102.0,8.19
,41610.520833333336,0.728330496,1.0,108.36,8.29
,41610.541666666664,1.203230309,2.0,103.71,8.4
,41610.5625,1.050636799,2.0,102.5,8.55
,41610.583333333336,1.165750421,1.0,66.93,8.55
,41610.604166666664,-1.149613479,2.0,51.93,8.5
,41610.625,2.748982649,0.0,37.0,8.45
,41610.645833333336,1.309957077,0.0,21.93,8.35
,41610.666666666664,0.0886,2.0,6.5,8.14
,41610.6875,1.553963855,0.0,0.14,7.88
,41610.708333333336,0.22837563,1.0,-4.14,7.48
,41610.729166666664,1.26250835,1.0,-3.57,6.81
,41610.75,-1.037230735,1.0,-2.71,6.66
,41610.770833333336,0.677522628,1.0,-2.14,6.45
,41610.791666666664,0.776900346,2.0,-2.14,5.84
,41610.8125,-0.254371044,1.0,-1.86,5.73
,41610.833333333336,24.28844676,1.0,-2.14,5.58
,41610.854166666664,6.645149149,0.0,-1.0,5.17
,41610.875,-3.535837532,1.0,-1.86,5.27
,41610.895833333336,-2.87249846,1.0,-1.57,5.27
,41610.916666666664,-1.921242004,1.0,-1.86,5.38
,41610.9375,-9.128414219,1.0,-1.57,5.02
,41610.958333333336,-6.749097962,1.0,-1.0,5.02
,41610.979166666664,3.635555202,1.0,-0.71,4.92
,41611.0,2.609320564,0.0,-0.71,5.22
,41611.020833333336,-4.062899959,1.0,-0.71,5.32
,41611.041666666664,6.882699013,1.0,-0.71,5.17
,41611.0625,-8.982128435,1.0,-0.71,5.12
,41611.083333333336,24.69288803,1.0,-0.43,4.92
,41611.104166666664,-0.384298734,2.0,-0.43,5.22
,41611.125,4.008664869,0.0,-0.43,5.53
,41611.145833333336,1.763601365,0.0,-0.71,5.58
,41611.166666666664,3.632464131,0.0,-0.71,5.63
,41611.1875,1.265081651,1.0,-0.71,5.53
,41611.208333333336,1.547447238,0.0,-0.71,5.53
,41611.229166666664,1.661560457,1.0,-0.71,5.53
,41611.25,2.179708415,0.0,-0.71,5.48
,41611.270833333336,4.096960723,1.0,-0.71,5.32
,41611.291666666664,-0.414356308,1.0,-0.71,5.27
,41611.3125,0.670971975,0.0,-0.71,5.17
,41611.333333333336,1.072464074,0.0,1.0,5.12
,41611.354166666664,1.964189008,1.0,8.14,5.17
,41611.375,0.553728751,0.0,18.79,5.22
,41611.395833333336,0.736990395,0.0,26.0,5.32
,41611.416666666664,1.287763506,0.0,34.86,5.27
,41611.4375,0.762496961,0.0,31.29,5.32
